admissionRate,mathSat,englishSat,overallCost,graduateCount,femaleProportion,entryAge,dependentProportion,povertyRate,firstGenerationProportion,asianPreportion,blackPreportion,whitePreportion,hispanicPreportion,nativePreportion,endowment,facultySalary,studentExpendature,studentRevenue,studentCount,medianIncome,housingCost,tuitionCost,overallPrice,pellGrantReceivers,federalLoanReceivers,debtAmount,lenders,sixYearEarnings,schoolName,id
0.6345,,,19284.0,,0.6433,22.0,0.7651006711,11.3400001525878,0.4317617866,0.02,0.04,0.88,0.0,0.04,21740765.0,5744.0,9884.0,6493.0,841.0,46710.0,6030.0,18900.0,9215.0,0.7046979866,0.4243,21750.0,0.7181208054,33903.0,University of Science and Arts of Oklahoma,207722.0
0.8029,590.0,,63802.0,1205.0,0.5826,19.0,0.9694352159,5.51999998092651,0.2034722222,0.0142,0.0106,0.8262,0.0177,0.0,282234887.0,10328.0,13447.0,21897.0,3433.0,73943.0,16090.0,48462.0,34136.0,0.3129568106,0.64,27000.0,0.9661129568,62190.0,University of Scranton,215929.0
0.5065,,,35103.0,9.0,0.2619,21.0,0.7705479452,5.40000009536743,0.2790697674,0.3636,0.0,0.5455,0.0,0.0,,7739.0,4914.0,24099.0,420.0,90231.0,17742.0,21784.0,24405.0,0.6404109589,0.6537,31000.0,0.9349315068,37905.0,University of Silicon Valley,112394.0
0.7665,,,31216.0,288.0,0.6424,22.0,0.779706275,6.07000017166137,0.2471590909,0.0,0.0175,0.9649,0.0,0.0,35393598.0,6611.0,5359.0,11794.0,1306.0,57493.0,7930.0,19900.0,21076.0,0.4699599466,0.6913,23249.0,0.955941255,43888.0,University of Sioux Falls,219383.0
0.7078,545.0,500.0,22139.0,5159.0,0.6129,21.0,0.7993569132,12.5,0.334257975,0.1346,0.0493,0.7897,0.006,0.0,548311000.0,7494.0,10104.0,9225.0,8631.0,51919.0,8150.0,17012.0,16223.0,0.6372990354,0.512,24929.0,0.8833869239,38334.0,University of South Alabama,102094.0
0.757,515.0,450.0,23482.0,457.0,0.6722,23.0,0.7270973963,9.53999996185302,0.3513888889,0.0942,0.1166,0.7489,0.0224,0.009,13547830.0,7390.0,7093.0,6434.0,4496.0,54689.0,9328.0,22545.0,14661.0,0.6470588235,0.5604,22310.0,0.8913532626,40004.0,University of South Carolina-Upstate,218742.0
0.8701,595.0,520.0,23245.0,2477.0,0.6304,21.0,0.816576087,7.32000017166137,0.2425454545,0.0808,0.0115,0.8314,0.037,0.0115,308697131.0,8332.0,10574.0,8289.0,5328.0,53799.0,8600.0,12942.0,19415.0,0.4425951087,0.4677,23592.0,0.9480298913,44504.0,University of South Dakota,219471.0
0.4938,615.0,555.0,21248.0,11697.0,0.5684,22.0,0.7276203482,7.98000001907348,0.3575418994,0.1419,0.0474,0.5972,0.0462,0.0021,692741042.0,10538.0,10045.0,5863.0,36681.0,58397.0,12568.0,17324.0,8318.0,0.6858996244,0.2504,17988.0,0.7141686582,45961.0,University of South Florida,137351.0
0.1251,755.0,700.0,67045.0,28528.0,0.5163,20.0,0.9097605893,8.75,0.2471783296,0.2181,0.0408,0.5619,0.0644,0.0029,8126222000.0,15683.0,58475.0,37787.0,20619.0,76787.0,16732.0,61503.0,25972.0,0.5932649303,0.2302,18000.0,0.8437253354,72478.0,University of Southern California,123961.0
0.9641,560.0,473.0,19946.0,1848.0,0.65,21.0,0.8581914269,6.75,0.354708798,0.0464,0.0203,0.829,0.0232,0.0,155208079.0,7506.0,7735.0,6716.0,6031.0,57279.0,9772.0,21212.0,14611.0,0.5525543159,0.3369,20105.0,0.8291250734,40010.0,University of Southern Indiana,151306.0
0.8699,543.0,485.0,17748.0,2040.0,0.6022,23.0,0.6707670043,7.03000020980835,0.328369906,0.0203,0.0102,0.8,0.0373,0.0034,51260000.0,9358.0,9091.0,8278.0,4668.0,58065.0,10338.0,23904.0,9472.0,0.6049204052,0.367,19060.0,0.8154848046,41482.0,University of Southern Maine,161554.0
0.9579,,,24119.0,3453.0,0.6465,23.0,0.7163586112,14.4399995803833,0.3259689197,0.1169,0.0459,0.7959,0.0222,0.0059,143485178.0,8088.0,6691.0,7178.0,10597.0,46990.0,10950.0,11204.0,13863.0,0.7275868026,0.5428,22500.0,0.841768872,35766.0,University of Southern Mississippi,176372.0
,,,,5224.0,,,,,,0.0651,0.0419,0.6605,0.107,0.0,,8201.0,8145.0,29264.0,,,,,,,,,,,University of St. Augustine for Health Sciences,367954.0
,,,,2308.0,,24.0,,8.22000026702881,,0.3216,0.0369,0.4889,0.0595,0.0004,2224717538.0,9451.0,598759.0,11638.0,,74002.0,,,,,,,,,University of Texas Southwestern Medical Center,228635.0
0.8503,545.0,,24319.0,14434.0,0.6586,24.0,0.6314984709,15.3999996185302,0.3976608187,0.0039,0.1004,0.6293,0.0,0.0039,120888737.0,5702.0,2298.0,10105.0,4379.0,44968.0,9300.0,9875.0,14654.0,0.6490825688,0.4653,14911.0,0.8302752294,35901.0,University of the Cumberlands,156541.0
,,,22626.0,529.0,0.6267,26.0,0.4868501529,17.8700008392334,0.5079113924,0.1091,0.4273,0.2455,0.0136,0.0273,63745747.0,9459.0,11495.0,7919.0,2810.0,51576.0,,13004.0,16276.0,0.8440366972,0.3185,24872.0,0.5639143731,33730.0,University of the District of Columbia,131399.0
0.9422,510.0,,43915.0,2662.0,0.633,26.0,0.5318918919,11.2799997329711,0.4326269492,0.0843,0.0436,0.5901,0.2326,0.0058,174507284.0,8741.0,10231.0,20873.0,4689.0,59715.0,13122.0,33100.0,21244.0,0.6684684685,0.5093,27000.0,0.8194594595,43731.0,University of the Incarnate Word,225627.0
0.5537,520.0,460.0,34732.0,,0.5265,20.0,0.9185393258,10.1899995803833,0.346875,0.0588,0.0196,0.7647,0.0588,0.0588,135708990.0,6875.0,9289.0,11974.0,775.0,51329.0,8000.0,24950.0,14486.0,0.6825842697,0.4354,20875.0,0.8258426966,32792.0,University of the Ozarks,107558.0
0.793,630.0,560.0,57004.0,2760.0,0.5255,20.0,0.8782742681,9.1899995803833,0.350177305,0.1878,0.0341,0.6585,0.061,0.0024,625143890.0,11095.0,19278.0,32783.0,3269.0,72621.0,14070.0,52352.0,17874.0,0.6209553159,0.4299,19500.0,0.8944530046,64649.0,University of the Pacific,120883.0
,,,28185.0,650.0,0.4396,23.0,0.7627118644,16.8999996185302,0.46875,0.0323,0.0323,0.129,0.129,0.0,13596788.0,3682.0,6530.0,12955.0,414.0,45234.0,8810.0,16200.0,18189.0,0.7457627119,0.6263,21303.0,0.9011299435,36419.0,University of the Southwest,188182.0
,,,19200.0,103.0,0.6364,22.0,,,,0.4667,0.2667,0.2667,0.0,0.0,17090181.0,7051.0,14821.0,17482.0,77.0,,9108.0,13604.0,13225.0,,0.3091,,,,University of the West,449870.0
0.9652,585.0,495.0,25257.0,3818.0,0.5094,21.0,0.8344640434,7.76999998092651,0.3344627299,0.1892,0.0404,0.667,0.0315,0.0059,381418862.0,9836.0,14454.0,11516.0,12016.0,60626.0,12908.0,20850.0,16650.0,0.5700286447,0.4183,22250.0,0.8603949947,40268.0,University of Toledo,206084.0
0.8197,,,40325.0,75.0,0.5391,24.0,0.7200772201,6.36999988555908,0.3333333333,0.0,0.0,0.9565,0.0,0.0,2814572.0,6071.0,8299.0,12132.0,473.0,63922.0,10724.0,23070.0,25013.0,0.6833976834,0.7253,27000.0,0.9343629344,33971.0,University of Valley Forge,216542.0
0.6351,655.0,595.0,33877.0,2200.0,0.6216,20.0,0.942700835,5.40999984741211,0.1151121606,0.0717,0.0109,0.7967,0.0391,0.0,731031000.0,10380.0,13248.0,25444.0,11081.0,74257.0,13324.0,43890.0,18814.0,0.3057875036,0.3941,20951.0,0.9343507054,46351.0,University of Vermont,231174.0
0.5281,555.0,495.0,18622.0,3969.0,0.5758,24.0,0.623294347,9.27999973297119,0.3610013175,0.1195,0.0641,0.7318,0.0466,0.0117,66401120.0,9077.0,6167.0,5815.0,8881.0,54753.0,11268.0,19241.0,8152.0,0.6786062378,0.2771,16624.0,0.7585282651,37283.0,The University of West Florida,138354.0
0.697,485.0,,23563.0,3149.0,0.6482,21.0,0.8454031844,7.48000001907348,0.318805185,0.075,0.075,0.7688,0.0333,0.0021,41076084.0,7467.0,7693.0,6952.0,8572.0,66454.0,11330.0,17576.0,16239.0,0.6723163842,0.4655,23970.0,0.8656052046,38654.0,University of West Georgia,141334.0
,,,,1130.0,0.0,30.0,0.0833333333,7.44999980926513,,0.0294,0.0588,0.8824,0.0,0.0,4443531.0,7064.0,8905.0,26418.0,0.0,62894.0,,,,0.2803030303,0.0,,,33528.0,University of Western States,210438.0
0.7746,,,20603.0,700.0,0.6119,20.0,0.9261275272,4.44999980926513,0.2198406156,0.1018,0.0249,0.7489,0.043,0.009,72831550.0,8228.0,7087.0,6528.0,9633.0,64551.0,8572.0,17149.0,16884.0,0.3859512701,0.4595,20909.0,0.9079834111,47937.0,University of Wisconsin-Eau Claire,240268.0
0.9143,,,17334.0,523.0,0.6349,24.0,0.6723874905,4.53999996185302,0.3631100083,0.1071,0.0198,0.7341,0.0278,0.0159,49836202.0,7082.0,6013.0,5330.0,6475.0,63413.0,7392.0,16091.0,13654.0,0.5343249428,0.3517,18500.0,0.8470633105,43144.0,University of Wisconsin-Green Bay,240277.0
0.7385,,,17776.0,937.0,0.5754,20.0,0.9434454756,4.53000020980835,0.2138098122,0.0779,0.0105,0.8021,0.0232,0.0042,38114992.0,7702.0,7192.0,7177.0,9230.0,64374.0,6770.0,18014.0,14839.0,0.3680394432,0.4613,22500.0,0.9269141531,48987.0,University of Wisconsin-La Crosse,240329.0
0.6035,730.0,640.0,26993.0,12455.0,0.5252,20.0,0.9494373593,4.84000015258789,0.1680527224,0.1043,0.0214,0.6328,0.0344,0.0026,5662371117.0,13632.0,18274.0,17049.0,33506.0,71185.0,12548.0,38608.0,16708.0,0.3311327832,0.2387,20484.0,0.8415603901,59235.0,University of Wisconsin-Madison,240444.0
0.8896,,,20966.0,4418.0,0.5406,22.0,0.7740164684,6.30999994277954,0.3304775104,0.152,0.0336,0.7098,0.0444,0.002,230259228.0,9099.0,9015.0,8327.0,18322.0,65921.0,10732.0,21475.0,15845.0,0.5267612077,0.4542,23000.0,0.8823193047,44176.0,University of Wisconsin-Milwaukee,240453.0
0.8989,,,18338.0,1196.0,0.575,21.0,0.8378820961,4.15000009536743,0.3102329696,0.0554,0.0151,0.8514,0.0151,0.005,37338884.0,7674.0,8233.0,6003.0,8419.0,64650.0,8758.0,15306.0,14753.0,0.4484170306,0.2887,21500.0,0.9123908297,46326.0,University of Wisconsin-Oshkosh,240365.0
0.7497,,,16490.0,767.0,0.5697,22.0,0.7675593734,6.8600001335144,0.4094707521,0.1429,0.0595,0.6905,0.0476,0.006,14534690.0,7411.0,7102.0,6367.0,3244.0,64274.0,7826.0,15714.0,11682.0,0.6033350177,0.4083,20492.0,0.817079333,41318.0,University of Wisconsin-Parkside,240374.0
0.8757,,,18859.0,507.0,0.3596,20.0,0.9015437393,4.80000019073486,0.2873563218,0.1502,0.0403,0.7399,0.0183,0.0037,52338823.0,7335.0,6705.0,6207.0,6124.0,61602.0,8071.0,16483.0,14585.0,0.4274442539,0.4646,21977.0,0.9090909091,50529.0,University of Wisconsin-Platteville,240462.0
0.8624,,,18190.0,406.0,0.6609,21.0,0.8737514982,4.25,0.2645299145,0.0721,0.0288,0.8125,0.0337,0.0048,29635472.0,8061.0,7282.0,6034.0,4730.0,69159.0,7108.0,15661.0,14059.0,0.4546544147,0.4885,20500.0,0.906911706,43422.0,University of Wisconsin-River Falls,240471.0
0.9016,,,18966.0,640.0,0.5603,20.0,0.882369146,4.53000020980835,0.3057193396,0.0561,0.0062,0.891,0.0249,0.0,54147658.0,7225.0,7228.0,5039.0,7103.0,62211.0,7640.0,17035.0,14434.0,0.4977961433,0.4438,21503.0,0.9104683196,42283.0,University of Wisconsin-Stevens Point,240480.0
0.9139,,,20256.0,1061.0,0.4207,21.0,0.8340080972,4.51999998092651,0.2783985102,0.0807,0.0175,0.807,0.014,0.0,80168923.0,7604.0,7577.0,6390.0,6480.0,65020.0,7452.0,17820.0,16456.0,0.4384037016,0.5069,23000.0,0.9227877386,48146.0,University of Wisconsin-Stout,240417.0
0.7623,,,18758.0,409.0,0.6506,24.0,0.6531165312,6.92000007629394,0.2959285005,0.0744,0.0165,0.8512,0.0165,0.0,25398140.0,6696.0,9114.0,6447.0,2075.0,53835.0,6912.0,15728.0,12268.0,0.5600722674,0.4882,22500.0,0.8861788618,40510.0,University of Wisconsin-Superior,240426.0
0.8297,,460.0,18358.0,1695.0,0.4829,21.0,0.8808197817,4.78000020980835,0.2996237065,0.1145,0.0216,0.7581,0.0324,0.0043,39399610.0,8148.0,6182.0,6714.0,9298.0,67955.0,7750.0,16602.0,14856.0,0.4424147917,0.4865,23188.0,0.9182445979,45193.0,University of Wisconsin-Whitewater,240189.0
0.9678,,,20790.0,2610.0,0.527,22.0,0.7342123525,7.96999979019165,0.277271069,0.0491,0.008,0.5942,0.017,0.002,768910291.0,9830.0,16662.0,6490.0,8700.0,56061.0,11144.0,20827.0,8036.0,0.4986120749,0.2726,18000.0,0.8188757807,45879.0,University of Wyoming,240727.0
0.6492,470.0,435.0,46992.0,521.0,0.5932,29.0,0.2603878116,7.44999980926513,0.4507973551,0.0227,0.0,0.8409,0.0,0.0,22682522.0,5956.0,3769.0,9104.0,2323.0,57565.0,9410.0,33609.0,24064.0,0.6977146814,0.5745,25000.0,0.8549168975,45393.0,Upper Iowa University,154493.0
0.8271,635.0,,70694.0,,0.4785,19.0,0.9819672131,5.03999996185302,0.1884550085,0.0227,0.0606,0.8106,0.0379,0.0,158993585.0,8889.0,13970.0,20275.0,1534.0,77658.0,14060.0,56600.0,29648.0,0.3180327869,0.7093,27000.0,0.9770491803,47326.0,Ursinus College,216524.0
0.8246,522.0,490.0,45342.0,416.0,0.93,24.0,0.6586666667,8.07999992370605,0.3440233236,0.0154,0.0615,0.9077,0.0,0.0,26968538.0,6064.0,8860.0,18242.0,657.0,60856.0,11580.0,35720.0,16690.0,0.544,0.7819,26250.0,0.9706666667,50414.0,Ursuline College,206349.0
0.9263,590.0,,20239.0,3171.0,0.546,23.0,0.6466650136,7.38999986648559,0.2835781742,0.0608,0.0072,0.8283,0.042,0.0054,522949924.0,9658.0,10909.0,6662.0,20516.0,60534.0,8076.0,24080.0,13233.0,0.663401934,0.2221,14340.0,0.6569551203,42027.0,Utah State University,230728.0
,,,18413.0,65.0,0.5919,22.0,0.7309753483,7.44000005722046,0.3900029061,0.0588,0.0078,0.8549,0.0196,0.0118,19342141.0,7304.0,3800.0,5547.0,8796.0,56462.0,7200.0,16986.0,15298.0,0.7406216506,0.1936,15000.0,0.5723472669,34797.0,Utah Tech University,230171.0
,,,14455.0,720.0,0.472,23.0,0.5640362225,6.88000011444091,0.2721558768,0.0594,0.0103,0.8049,0.0349,0.0039,73203306.0,8644.0,5682.0,5397.0,27489.0,65815.0,,17092.0,9464.0,0.7440541347,0.1128,14750.0,0.5676186685,41837.0,Utah Valley University,230737.0
0.8944,,,35368.0,1256.0,0.5833,23.0,0.6691113028,9.56999969482422,0.3156398104,0.0409,0.0175,0.8713,0.0175,0.0,36600490.0,8347.0,7391.0,13424.0,2810.0,55854.0,12572.0,24214.0,21756.0,0.4572907679,0.667,22500.0,0.9465056083,55348.0,Utica University,197045.0
0.7637,505.0,485.0,20495.0,2797.0,0.6715,22.0,0.7896382314,10.7399997711181,0.3075430512,0.094,0.0747,0.7301,0.0313,0.0072,66312563.0,7374.0,4684.0,5654.0,8421.0,57353.0,8770.0,17638.0,13336.0,0.6837874051,0.5237,24779.0,0.8664582403,37512.0,Valdosta State University,141264.0
,,,20467.0,,0.5989,22.0,0.7369661267,8.81999969482422,0.4214585852,0.0606,0.1177,0.6445,0.1259,0.0047,88705021.0,6980.0,3332.0,2049.0,36131.0,58543.0,,9383.0,14742.0,0.8727049583,0.1307,9300.0,0.3771232204,31253.0,Valencia College,138187.0
0.8145,523.0,401.0,19078.0,163.0,0.5223,23.0,0.7456140351,8.13000011444091,0.2624768946,0.0725,0.0145,0.8551,0.0,0.0,13276479.0,6273.0,11036.0,6158.0,942.0,48927.0,6919.0,12969.0,13060.0,0.4666666667,0.3595,20369.0,0.9070175439,43155.0,Valley City State University,200572.0
0.9317,,535.0,55483.0,417.0,0.5772,20.0,0.898989899,5.07999992370605,0.2881355932,0.1075,0.0234,0.7523,0.0234,0.0,350627000.0,7355.0,11068.0,15541.0,2493.0,72576.0,12872.0,44796.0,25802.0,0.4356902357,0.5516,26942.0,0.9461279461,51121.0,Valparaiso University,152600.0
0.0714,780.0,730.0,76044.0,6685.0,0.511,19.0,0.9819277108,6.65000009536743,0.1222570533,0.0741,0.0386,0.6333,0.038,0.0012,10928512332.0,14709.0,29572.0,28768.0,7104.0,76279.0,18376.0,56966.0,22204.0,0.5421686747,0.1084,14000.0,0.5843373494,74018.0,Vanderbilt University,221999.0
1.0,,495.0,36350.0,164.0,0.5417,20.0,,8.34000015258789,,0.1818,0.0,0.7273,0.0909,0.0,410793.0,6369.0,6683.0,14989.0,72.0,65913.0,,29800.0,20738.0,0.4680851064,0.5366,27000.0,,37810.0,VanderCook College of Music,149639.0
0.6901,535.0,,47967.0,293.0,0.6846,21.0,0.7932692308,7.82999992370605,0.3588362069,0.1325,0.0361,0.6265,0.0723,0.0,10119935.0,8658.0,7817.0,18264.0,1972.0,75891.0,9980.0,37700.0,20181.0,0.5961538462,0.8829,22000.0,0.8961538462,43389.0,Vanguard University of Southern California,123651.0
0.2015,745.0,705.0,77004.0,,0.6148,19.0,0.9671232877,6.38999986648559,0.1418439716,0.0909,0.0673,0.6364,0.0808,0.0101,1378988146.0,12340.0,31384.0,38246.0,2500.0,80899.0,15710.0,62870.0,35236.0,0.4424657534,0.4316,18625.0,0.7246575342,45562.0,Vassar College,197133.0
,,,45414.0,6.0,0.1278,23.0,0.6477392219,16.8999996185302,0.4709066306,0.0833,0.1389,0.5833,0.0833,0.0,6895728.0,8487.0,11995.0,18878.0,1283.0,55978.0,14180.0,26150.0,37659.0,0.8317560463,0.4812,21125.0,0.7581493165,52575.0,Vaughn College of Aeronautics and Technology,188340.0
,,,,348.0,,,,,,0.0,0.0,1.0,0.0,0.0,474056.0,4819.0,5774.0,16050.0,,,,,,,,,,,Vermont College of Fine Arts,455992.0
0.5568,,,27624.0,3.0,0.5463,25.0,0.5635545557,6.05000019073486,0.3808948005,0.0241,0.0,0.7711,0.0241,0.0,,7193.0,18469.0,17506.0,1177.0,58283.0,12044.0,29498.0,21839.0,0.550056243,0.502,15000.0,0.9527559055,52415.0,Vermont Technical College,231165.0
0.7557,445.0,,31388.0,,0.5201,22.0,0.7131147541,13.8999996185302,0.3789731051,0.0,0.0,1.0,0.0,0.0,2252575.0,4914.0,6411.0,15601.0,448.0,48601.0,,25900.0,13704.0,0.7520491803,0.7087,21250.0,0.9077868852,31364.0,Villa Maria College,197142.0
0.2524,725.0,640.0,75698.0,3838.0,0.5433,20.0,0.903074518,4.46000003814697,0.1257420399,0.0672,0.0376,0.7863,0.0323,0.0027,1122560000.0,11600.0,15191.0,30893.0,7000.0,90091.0,15386.0,59020.0,34784.0,0.2589890568,0.3689,25874.0,0.9666492965,81607.0,Villanova University,216597.0
,,,18493.0,,0.4545,22.0,0.7142232904,7.92999982833862,0.4161235819,0.0059,0.0118,0.9176,0.0059,0.0118,70920576.0,5999.0,7028.0,3053.0,4136.0,53574.0,10908.0,15253.0,10862.0,0.7461219139,0.1182,12000.0,0.7681887699,33970.0,Vincennes University,152637.0
0.9277,580.0,535.0,31917.0,7200.0,0.6324,21.0,0.8489649589,6.53999996185302,0.2760338814,0.1415,0.0701,0.6526,0.0347,0.0021,2729638656.0,10752.0,14979.0,12520.0,20918.0,72221.0,12279.0,36657.0,18904.0,0.53972476,0.4446,21500.0,0.9005435411,45582.0,Virginia Commonwealth University,234030.0
0.6391,590.0,,32420.0,,0.138,19.0,,5.32999992370605,0.1524752475,0.0878,0.027,0.8784,0.0068,0.0,703027853.0,7559.0,16708.0,16136.0,1652.0,73425.0,10362.0,48324.0,21325.0,0.2790697674,0.669,22996.0,0.9437984496,65529.0,Virginia Military Institute,234085.0
0.5647,660.0,580.0,27755.0,7519.0,0.4269,19.0,0.9571141044,5.30999994277954,0.1776347546,0.1085,0.0353,0.6994,0.0387,0.0021,1680300000.0,12182.0,12801.0,15314.0,29699.0,77607.0,10110.0,33857.0,20927.0,0.3749806472,0.3532,21500.0,0.9058677814,65701.0,Virginia Polytechnic Institute and State University,233921.0
0.9608,455.0,410.0,23673.0,401.0,0.5998,20.0,0.8612399831,11.3599996566772,0.3416387159,0.1508,0.577,0.259,0.0131,0.0,100222934.0,8124.0,10428.0,6286.0,3886.0,59119.0,11544.0,20909.0,15359.0,0.7714044707,0.7568,26500.0,0.9337832138,33848.0,Virginia State University,234155.0
0.9378,404.0,,26902.0,487.0,0.5034,20.0,0.9096446701,12.1899995803833,0.4080882353,0.0492,0.6557,0.1639,0.0,0.0,37968398.0,5254.0,9614.0,12914.0,1190.0,59784.0,9358.0,13530.0,18052.0,0.8274111675,0.625,29000.0,0.9289340102,31496.0,Virginia Union University,234164.0
0.8637,630.0,,50319.0,83.0,0.6101,21.0,0.824039653,6.05999994277954,0.3087248322,0.0115,0.046,0.8851,0.046,0.0,72822806.0,8650.0,10254.0,13790.0,1190.0,71508.0,10264.0,36910.0,21339.0,0.5923172243,0.6554,27000.0,0.9405204461,38299.0,Virginia Wesleyan University,234173.0
0.7746,535.0,,41474.0,860.0,0.7706,23.0,0.7133182844,5.53999996185302,0.2816229117,0.0297,0.0198,0.8416,0.0198,0.0,68452039.0,6562.0,7773.0,16173.0,1639.0,56953.0,9865.0,29920.0,18686.0,0.4108352144,0.5956,25000.0,0.9288939052,51465.0,Viterbo University,240107.0
,,,24896.0,,0.5796,20.0,0.8787878788,15.7799997329711,0.3911439114,0.129,0.6452,0.129,0.0,0.0,10003894.0,4862.0,6563.0,8440.0,402.0,46441.0,7346.0,12630.0,14083.0,0.9393939394,0.6141,26700.0,0.9363636364,25216.0,Voorhees University,218919.0
0.6159,620.0,535.0,59581.0,,0.0,19.0,,5.65000009536743,,0.0645,0.043,0.8602,0.0323,0.0,419907279.0,8842.0,17005.0,12959.0,840.0,66824.0,11600.0,45850.0,19772.0,0.3510324484,0.6544,27000.0,0.9587020649,50694.0,Wabash College,152673.0
,,,23763.0,,0.8426,24.0,0.5090909091,10.0200004577636,0.3333333333,0.0,0.0,1.0,0.0,0.0,,5455.0,5331.0,14064.0,216.0,62645.0,,15673.0,19759.0,0.7515151515,0.75,22938.0,,33355.0,Wade College,226879.0
0.8173,,,60374.0,390.0,0.6376,20.0,0.9074315515,5.57999992370605,0.2845303867,0.0667,0.0333,0.8667,0.0333,0.0,111707870.0,7912.0,9084.0,20977.0,1562.0,80220.0,14980.0,50330.0,29640.0,0.3559322034,0.5691,25000.0,0.9556714472,59782.0,Wagner College,197197.0
0.2518,,,77231.0,3475.0,0.5431,19.0,0.9740932642,5.32999992370605,0.1196808511,0.1325,0.0486,0.7226,0.0425,0.0028,1862910000.0,12040.0,28403.0,35754.0,5465.0,80539.0,16044.0,59770.0,29214.0,0.3160621762,0.1728,21500.0,0.9067357513,67196.0,Wake Forest University,199847.0
0.7229,,,35545.0,432.0,0.381,29.0,0.3340790455,6.26000022888183,0.4625735913,0.0612,0.0408,0.8776,0.0204,0.0,,5651.0,2290.0,9621.0,2034.0,57010.0,8062.0,23666.0,21604.0,0.711409396,0.4035,18752.0,0.8456375839,43178.0,Waldorf University,154518.0
,,510.0,41329.0,182.0,0.4894,20.0,0.8895522388,8.6899995803833,0.1661442006,0.0465,0.0116,0.814,0.093,0.0,40565292.0,5523.0,11454.0,7847.0,1316.0,59374.0,8358.0,30531.0,23216.0,0.4955223881,0.5191,26842.0,0.9462686567,49234.0,Walla Walla University,236896.0
,,,,858.0,0.459,28.0,0.3388235294,5.23000001907348,0.481865285,0.0,0.0,1.0,0.0,0.0,13307456.0,10703.0,5719.0,18016.0,634.0,78019.0,,,,0.6352941176,0.6371,16217.0,0.8305882353,57989.0,Walsh College,172608.0
0.7992,575.0,,43398.0,801.0,0.5492,21.0,0.837755102,6.55000019073486,0.3418259023,0.0313,0.0208,0.7188,0.0104,0.0,39241367.0,6292.0,6707.0,13170.0,1635.0,58552.0,11390.0,32315.0,16745.0,0.4775510204,0.5578,27000.0,0.9510204082,46578.0,Walsh University,206437.0
0.5313,460.0,,35708.0,125.0,0.4777,25.0,0.6436619718,9.85000038146972,0.4251207729,0.0286,0.0857,0.8571,0.0286,0.0,6907619.0,5515.0,3768.0,12921.0,762.0,52491.0,9540.0,26744.0,20162.0,0.7985915493,0.7524,22250.0,0.9014084507,35014.0,Warner University,138275.0
0.774,,,54084.0,80.0,0.6616,20.0,0.9203821656,5.96000003814697,0.2040133779,0.0741,0.037,0.7963,0.0185,0.0,59932500.0,5962.0,12037.0,12701.0,718.0,70885.0,11750.0,38450.0,25279.0,0.6178343949,0.624,25000.0,0.9012738854,27395.0,Warren Wilson College,199865.0
0.8275,555.0,512.0,57479.0,25.0,0.5203,19.0,0.9785276074,5.42000007629394,0.1735015773,0.037,0.0,0.8765,0.0123,0.0,99150403.0,6924.0,8451.0,16941.0,1505.0,58222.0,9990.0,47500.0,22177.0,0.3542944785,0.6645,27000.0,0.9800613497,44469.0,Wartburg College,154527.0
,,,20634.0,829.0,0.627,24.0,0.6186471664,6.65000009536743,0.3781033781,0.0116,0.027,0.7452,0.0347,0.0116,210985121.0,7653.0,8979.0,6398.0,3984.0,57541.0,9838.0,19876.0,14194.0,0.6541133455,0.3909,18127.0,0.812797075,40186.0,Washburn University,156082.0
0.6175,,420.0,28100.0,95.0,0.6751,27.0,0.5203488372,9.01000022888183,0.3518518519,0.1563,0.3125,0.4375,0.0625,0.0,2961122.0,5844.0,13095.0,17014.0,594.0,69837.0,10098.0,25200.0,13625.0,0.7674418605,0.5787,30500.0,0.9360465116,46673.0,Washington Adventist University,162210.0
0.1885,745.0,690.0,77600.0,381.0,0.5119,19.0,,5.38999986648559,,0.049,0.0571,0.7429,0.0653,0.0,2092420000.0,13444.0,35421.0,31400.0,1850.0,80995.0,16270.0,59380.0,27417.0,0.2852112676,0.1542,19500.0,0.8521126761,73033.0,Washington and Lee University,234207.0
0.6986,,,58648.0,,0.5812,19.0,0.9785714286,4.19000005722045,0.1603773585,0.1011,0.0449,0.7528,0.0899,0.0112,299835141.0,7861.0,18876.0,17474.0,1010.0,83448.0,14006.0,49768.0,30803.0,0.3321428571,0.5317,26956.0,0.9517857143,48633.0,Washington College,164216.0
0.8577,,490.0,20182.0,5565.0,0.54,22.0,0.737015401,7.73000001907348,0.3408797654,0.0845,0.0132,0.4891,0.0368,0.0052,1308387422.0,10401.0,9617.0,10674.0,23966.0,63710.0,11848.0,27733.0,8947.0,0.5923526288,0.3237,19500.0,0.8267657993,53297.0,Washington State University,236939.0
